origin,timestamp,horizon,analysis_period,actual_P_kW,actual_Q_kVAr,S24-T10_P_kW,S24-T10_Q_kVAr,S24-T30_P_kW,S24-T30_Q_kVAr,S24-T60_P_kW,S24-T60_Q_kVAr,S36-T60_P_kW,S36-T60_Q_kVAr,S48-T60_P_kW,S48-T60_Q_kVAr,SNaive-168_P_kW,SNaive-168_Q_kVAr,SNaive-24_P_kW,SNaive-24_Q_kVAr
2022-01-27,2022-01-27 05:00:00,6,primary_54,2077.2,553.8,2201.042368679165,556.6941914192979,2199.104952106812,541.9679633956073,2223.870525400624,577.6175695875887,2201.9965858309984,571.6765666512514,2209.199138754449,574.8532764933155,1844.4,407.7,2248.5,687.6
2022-01-27,2022-01-27 06:00:00,7,primary_54,2160.6,542.1,2355.7079452166463,573.2229583076693,2310.816638397038,537.993853365392,2335.687298501566,560.7118374696487,2303.0111250477285,558.4409034475026,2315.17346264247,552.8242838376372,1924.2,389.7,2306.4,631.5
2022-01-27,2022-01-27 07:00:00,8,primary_54,2292.9,592.5,2448.166285599567,643.2813288318335,2470.7424665516105,579.6664240422979,2499.1805638842616,608.7661876105536,2431.0660855400342,598.0635503061726,2444.1674433840885,597.4515363908916,2207.1,533.4000000000001,2367.3,647.4
2022-01-27,2022-01-27 08:00:00,9,primary_54,2574.9,837.9000000000001,2685.4836283511045,956.778085757297,2738.1922472200577,907.4496750970508,2714.302187300236,869.2936104503794,2656.875478664291,881.7906183295225,2622.1967421071968,882.8361151660642,2463.3,834.3000000000001,2589.6,837.3000000000001
2022-01-27,2022-01-27 09:00:00,10,primary_54,2780.1,1015.8,2914.123382897508,1249.375986630975,2957.5355737806485,1197.5033444736205,2927.810286273127,1192.231335106413,2868.481252290871,1164.9135211579205,2836.5993419571228,1227.9561936524383,2601.3,1011.6,2830.8,1167.3
2022-01-27,2022-01-27 10:00:00,11,primary_54,2669.4,924.3,2854.6653118702056,1232.5980543840094,2940.9678011337883,1210.0357099579792,2880.680759280211,1199.8837349525104,2866.7325424608,1184.576039664047,2848.718483429721,1212.9925181601498,2594.1,1039.8,2826.6,1108.5
2022-01-27,2022-01-27 11:00:00,12,primary_54,2625.9,886.8,2756.705706429544,1142.6620632783,2870.379415379347,1162.832492317848,2772.203524560105,1137.698131108327,2776.460480620193,1123.90221934091,2761.5169482421634,1143.0246490121158,2592.6,1028.4,2763.0,1072.5
2022-01-27,2022-01-27 12:00:00,13,primary_54,2590.2,859.5,2687.805911795119,1099.9905123490537,2768.6680642268107,1108.858142151761,2744.1790679076207,1071.1482115818037,2723.9512669270966,1072.6665986496191,2700.5490033653678,1098.7180626564054,2442.9,1005.6,2733.3,1060.5
2022-01-27,2022-01-27 13:00:00,14,primary_54,2567.7,850.5,2720.0177313257623,1165.831273811503,2737.3229702890803,1166.2779932219798,2711.3288087777305,1144.375618697071,2695.065615246186,1140.805075739108,2699.9255900490675,1161.8779609274272,2514.6,1067.7,2704.5,1071.3
2022-01-27,2022-01-27 14:00:00,15,primary_54,2797.8,1066.8,2750.362814336693,1220.2509582134433,2743.356851624865,1183.2335568537453,2717.611678757432,1162.5377026724393,2685.8910583241964,1161.6971443233583,2720.5696506934305,1176.4370253027907,2563.8,1081.5,2731.8,1136.4
2022-01-27,2022-01-27 15:00:00,16,primary_54,2715.6,1011.9,2653.7852352363784,1103.9084593259374,2701.063838655054,1124.7847897671631,2665.038536058736,1116.3820333860792,2655.234139777828,1111.0918263961034,2665.6944780664703,1119.483924547457,2465.7,943.2,2705.7,1110.0
2022-01-27,2022-01-27 16:00:00,17,primary_54,2404.5,874.8,2420.767852911312,845.1507840959918,2534.0161242286413,897.793461822961,2481.911192008009,850.3704428026213,2481.059792168276,845.2808753561159,2462.266849776931,853.9600212083508,2299.2,643.2,2612.7,856.8000000000001
2022-01-27,2022-01-27 17:00:00,18,primary_54,2621.7,846.5999999999999,2516.51334890401,752.567151024213,2576.900302717216,767.1344597565652,2539.8180734812404,714.235034644401,2528.050380704194,716.8135988672955,2482.810138524212,712.2906242711022,2341.8,577.2,2604.0,682.5
2022-01-27,2022-01-27 18:00:00,19,primary_54,2614.8,742.1999999999999,2573.535594312244,736.9491537588532,2611.946698505561,724.0571618795735,2569.966884650426,663.6861287352657,2553.7018636350517,676.2356315032778,2529.162789742949,668.2697342346055,2382.0,511.8,2646.3,609.0
2022-01-27,2022-01-27 19:00:00,20,primary_54,2490.3,585.9,2556.709246918192,664.6879596598321,2565.855631615481,679.9931724265193,2529.164990796421,602.94821366447,2510.479963253887,620.6687318689504,2494.001022908371,611.4656526158906,2380.2,518.7,2579.4,551.1
2022-01-27,2022-01-27 20:00:00,21,primary_54,2431.8,535.2,2501.920877285208,637.312396900234,2508.049502904625,658.1027469467948,2475.883109198405,599.8831536379362,2455.412010095166,599.695712385851,2457.7540188092107,590.0202762907211,2329.8,526.2,2556.3,546.9000000000001
2022-01-27,2022-01-27 21:00:00,22,primary_54,2356.2,527.1,2392.723324475781,618.7819998646294,2426.879270366965,654.0869066972787,2403.232818566477,598.7420601588257,2379.1858653041413,577.577966624216,2365.4075429863037,570.1221039407461,2211.6,469.8,2437.5,536.4
2022-01-27,2022-01-27 22:00:00,23,primary_54,2243.1,532.2,2290.191417667251,641.6240669889482,2308.9041547923835,651.8989201008796,2300.1517887752657,600.9184255763771,2284.71230352642,568.4359676333693,2275.2731919141115,559.070604223196,2097.0,468.0,2318.4,531.9
2022-01-27,2022-01-27 23:00:00,24,primary_54,2099.7,543.0,2127.631709874892,634.2639474527099,2151.202771822194,633.4777076954961,2146.6186682478537,594.3710398232156,2112.807764989702,561.0707325436235,2142.593513586451,565.4564656799228,1949.7,474.9,2140.8,510.0
2022-01-28,2022-01-28 00:00:00,1,primary_54,2008.5,562.8,1924.5631019975417,562.9676857696089,1985.0243168570585,536.3491527639503,1984.8577721298964,531.7829944626965,1983.5560879557167,538.91725784749,1987.090983433507,540.8943316262674,1849.5,490.8,2023.2,522.3
2022-01-28,2022-01-28 01:00:00,2,primary_54,1950.9,591.9,1910.2372991962225,586.036766490758,1930.3100898793325,536.2187740470295,1923.6097379784112,535.9366036256466,1925.0771223139889,549.7865026294274,1932.8644537881637,553.5999255824756,1771.8,486.9,1971.9,537.6
2022-01-28,2022-01-28 02:00:00,3,primary_54,1899.6,609.6,1863.8936288430352,588.7678384828276,1905.21763280998,533.0575088495133,1912.0596823472,542.0719646843239,1911.6059212141656,553.4288994523127,1908.381440782907,560.8311787367574,1752.3,496.5,1961.1,552.9
2022-01-28,2022-01-28 03:00:00,4,primary_54,1905.9,635.7,1836.529401081096,560.5359654832707,1919.4348417071976,529.301283075751,1908.5974468236984,545.9909353067604,1912.1491091658415,555.4003202437807,1909.0255360983492,565.2727041834883,1759.2,507.0,1965.6,564.6
2022-01-28,2022-01-28 04:00:00,5,primary_54,1930.2,634.5,1849.774052117396,575.7702597243788,1966.0832179165689,523.9833999695319,1946.512654067788,539.4345437029223,1953.758069375831,558.6202944836097,1955.3934641538613,574.0846826716834,1799.1,513.9,2007.0,554.7
2022-01-28,2022-01-28 05:00:00,6,primary_54,2055.6,648.9000000000001,1919.5819200270348,578.0333275237366,2050.7993381340334,520.5838266004512,2017.323210270856,547.2899476540127,2016.672145362336,556.9789082975678,2004.739369957218,569.1486064601997,1889.1,508.5,2077.2,553.8
2022-01-28,2022-01-28 06:00:00,7,primary_54,2099.7,613.2,2071.157142701244,558.898216525584,2148.166981831426,518.6511492774034,2097.4014036138474,528.7614650478091,2094.9925313756967,547.3061034949338,2088.416522594766,550.6873803774886,1992.9,495.0,2160.6,542.1
2022-01-28,2022-01-28 07:00:00,8,primary_54,2095.5,551.1,2129.6579787788023,558.7027178107262,2265.7437095887794,540.6564638059355,2199.575474652095,547.0912375549041,2187.0830959407563,572.1419979523199,2190.197021419386,584.1160457088098,2138.7,535.2,2292.9,592.5
2022-01-28,2022-01-28 08:00:00,9,primary_54,2350.2,727.5,2434.612276362657,815.4669005948283,2524.389139837841,840.8895013906869,2453.25842769057,818.0748597044833,2459.697936780051,856.8824811808718,2450.0989859259703,852.5649240062995,2451.6,757.2,2574.9,837.9000000000001
2022-01-28,2022-01-28 09:00:00,10,primary_54,2674.2,1043.4,2709.174525044224,1094.90133340764,2714.1719961610047,1109.9576128995743,2676.520960810898,1025.727722730444,2677.5872109922534,1076.0362745945672,2663.1547426209463,1071.597642687275,2515.2,899.1,2780.1,1015.8
2022-01-28,2022-01-28 10:00:00,11,primary_54,2649.3,976.2,2676.3249774729848,1125.1465090949473,2679.9586695203657,1115.963609105122,2644.01691539992,1016.5195564239808,2636.1631823721164,1097.1472566312,2603.13590103119,1098.82091712823,2606.4,1042.2,2669.4,924.3
2022-01-28,2022-01-28 11:00:00,12,primary_54,2625.9,953.4,2634.097868479096,1114.8994806379667,2636.438490984187,1084.9420254648826,2577.2281323564525,993.7568753920772,2570.140358596972,1068.151677451078,2550.836581006817,1101.398503798524,2539.2,973.5,2625.9,886.8
2022-01-28,2022-01-28 12:00:00,13,primary_54,2509.2,923.4,2568.1254031656654,1065.5835896154056,2560.484623448944,1060.087808117291,2493.737822299666,999.420282796483,2509.68454751867,1036.6394619716295,2500.1981627726777,1044.054541968639,2502.9,909.0,2590.2,859.5
2022-01-28,2022-01-28 13:00:00,14,primary_54,2495.7,910.8,2540.271487033752,1070.4540161806426,2560.845628677197,1105.9406917853348,2503.0293423666803,1049.714270250086,2513.1980052762547,1074.422571214128,2493.7342044710717,1085.04149043632,2459.4,883.2,2567.7,850.5
2022-01-28,2022-01-28 14:00:00,15,primary_54,2544.3,968.7,2617.547960829372,1109.464449454397,2589.0299305146737,1125.0418321726447,2590.3557939503416,1070.4720456271418,2574.609820078933,1097.299449269063,2550.1164267690137,1127.3914293697983,2413.5,865.5,2797.8,1066.8
2022-01-28,2022-01-28 15:00:00,16,primary_54,2583.9,964.2,2596.671265917993,1052.410110772032,2573.174526915764,1080.6684840625342,2541.3137693039184,1006.1544741230272,2524.6928338094717,1012.1494551692936,2530.643792215428,1049.5423974999296,2462.4,856.5,2715.6,1011.9
2022-01-28,2022-01-28 16:00:00,17,primary_54,2451.0,796.8,2440.3765528264867,864.982193645576,2452.4401598183485,892.8886366588011,2410.6795087705104,837.499219480851,2382.099134895086,832.3687198902002,2406.223102718871,865.0778545858938,2359.8,678.9,2404.5,874.8
2022-01-28,2022-01-28 17:00:00,18,primary_54,2397.0,584.7,2382.548642171526,663.1898038290998,2463.853008224396,747.9513725000551,2430.813299577846,696.9676685905247,2433.266014961825,716.4070351475978,2406.6509404063163,682.9821722386596,2405.1,570.6,2621.7,846.5999999999999
2022-01-28,2022-01-28 18:00:00,19,primary_54,2448.3,586.2,2479.451673577348,670.0170088836956,2506.905370715706,712.9280968648376,2435.7270173908905,680.6440173037248,2465.739528970744,700.5109519141727,2424.071267309199,678.4179699796524,2429.7,560.1,2614.8,742.1999999999999
2022-01-28,2022-01-28 19:00:00,20,primary_54,2426.4,566.7,2412.33383528716,661.889913713232,2464.38057488272,668.6554754405296,2406.22682416323,631.1456322236029,2424.9759582930883,646.1392526550322,2400.857553967555,604.4657978996643,2349.0,466.2,2490.3,585.9
2022-01-28,2022-01-28 20:00:00,21,primary_54,2376.0,539.4,2375.730353962745,639.856957364936,2425.935171046137,658.8136250132147,2375.1715225911994,620.0794944240929,2368.9992907567266,617.2039557344149,2345.8426406421663,603.2795428097634,2352.3,469.5,2431.8,535.2
2022-01-28,2022-01-28 21:00:00,22,primary_54,2330.4,551.6999999999999,2380.189894798923,654.6153609466268,2362.2219717611283,655.1125908976638,2310.8425529174174,608.433143872446,2320.418573882891,605.4153062818301,2290.9393927052447,594.0293003344508,2314.2,464.1,2356.2,527.1
2022-01-28,2022-01-28 22:00:00,23,primary_54,2227.2,546.3,2258.395882228045,650.3616823434127,2240.6737426366453,655.5697392658484,2200.4883083356217,598.7850578943471,2195.8979418266845,604.2717811356114,2150.727544740266,585.048525268081,2209.5,451.5,2243.1,532.2
2022-01-28,2022-01-28 23:00:00,24,primary_54,2127.6,573.0,2121.457135063692,657.1234030022791,2065.424155396701,643.0558363224906,2034.3891142048867,575.6095901502118,2013.1280103892004,593.4837577531152,1985.6525518536057,576.847796917061,2058.0,446.1,2099.7,543.0
2022-01-29,2022-01-29 00:00:00,1,primary_54,2004.9,590.7,1974.97125086726,582.9046904592435,1999.3260336258047,570.3807697829163,1997.7485634079944,556.5477278430657,1958.2918322836756,572.0781327455404,1966.030699940156,571.1662034128517,1979.4,489.6,2008.5,562.8
2022-01-29,2022-01-29 01:00:00,2,primary_54,1929.0,606.9,1903.129926662252,598.5752078879742,1919.3726099866024,570.2780686532782,1900.1060844800447,544.8793030223051,1869.781677687276,566.7746870533249,1875.6890715831155,562.3485225142738,1892.7,489.9,1950.9,591.9
2022-01-29,2022-01-29 02:00:00,3,primary_54,1899.0,635.6999999999999,1808.271863802248,592.3718872184583,1846.665113894862,569.8488918629914,1838.9627341361515,544.1945922446794,1801.3693601004804,566.482558346231,1810.5218325298652,571.0705400877101,1819.2,476.4,1899.6,609.6
2022-01-29,2022-01-29 03:00:00,4,primary_54,1868.4,633.3,1805.179513768724,604.41141657644,1837.3150485866176,569.7745255814244,1820.4815597201875,564.3851237118234,1794.7480236048063,572.5421044031032,1802.4204188820547,576.5880321632116,1809.0,487.2,1905.9,635.7
2022-01-29,2022-01-29 04:00:00,5,primary_54,1898.1,643.2,1813.0223902461505,575.058045196936,1836.1574861899924,561.8830267525485,1818.1123412138177,563.3365146796436,1806.128052566945,572.2243340896928,1824.207647479553,566.4045660186164,1806.9,484.8,1930.2,634.5
2022-01-29,2022-01-29 05:00:00,6,primary_54,1909.2,612.0,1894.417806084008,560.689490905039,1889.2900725098093,550.6685612309635,1866.8148242661568,561.4405634655469,1874.93828089546,565.1587549290568,1868.781550759867,557.0023493907681,1877.7,496.8,2055.6,648.9000000000001
2022-01-29,2022-01-29 06:00:00,7,primary_54,1876.5,554.4,1949.8725167312923,518.6693117680438,1985.3654203895755,533.6840976655808,1941.135474985075,532.9870424768568,1918.656905548468,547.2495304417404,1951.620670918803,541.2277280292724,1881.9,485.4,2099.7,613.2
2022-01-29,2022-01-29 07:00:00,8,primary_54,1908.9,526.8,2018.124094223992,514.1655819872456,2073.2085411130515,542.1033166149214,1996.570992814416,537.3835846988873,1982.6669664426,541.2338900091708,1989.633711488472,558.0446811979099,1971.6,522.6,2095.5,551.1
2022-01-29,2022-01-29 08:00:00,9,primary_54,2151.6,612.0,2208.883747308118,575.1465649557211,2349.855990646984,662.281152851112,2310.908669599887,649.5034375648119,2264.2275224356067,646.8652790884903,2270.05685959924,649.3493591180205,2174.7,609.0,2350.2,727.5
2022-01-29,2022-01-29 09:00:00,10,primary_54,2291.1,596.1,2341.933173657845,617.1521589168915,2523.602877110828,793.3556037717813,2458.334366332856,779.8548938947771,2412.690511970688,747.7979883599118,2423.746477156514,741.2751106245646,2283.6,679.8,2674.2,1043.4
2022-01-29,2022-01-29 10:00:00,11,primary_54,2289.9,560.7,2402.3674019843097,587.7587420607904,2547.122743592875,755.7769027487927,2473.68754061181,722.7430257885542,2447.4595974597123,698.0947162332244,2417.2613659636886,704.5450441287628,2245.5,621.6,2649.3,976.2
2022-01-29,2022-01-29 11:00:00,12,primary_54,2316.0,555.0,2340.4831316614464,637.6001180634466,2516.105538970208,729.1780900210634,2468.587927060371,690.9939820790973,2406.409127599316,668.2426228678147,2399.1487711682703,689.2792520591273,2218.8,588.6,2625.9,953.4
2022-01-29,2022-01-29 12:00:00,13,primary_54,2280.3,536.1,2404.0207781553545,621.6454064459285,2454.605972361872,705.2259543567287,2415.791679628233,686.8100624310621,2362.913133475542,652.108420315607,2353.135089135074,676.4477218164603,2263.5,609.3,2509.2,923.4
2022-01-29,2022-01-29 13:00:00,14,primary_54,2225.1,532.2,2432.3693550967805,648.9229376907621,2446.69510125649,710.9026856482085,2416.800054468823,693.6169521074742,2371.828610906106,661.4483007583793,2329.6386570642694,699.7766276985931,2271.9,633.9,2495.7,910.8
2022-01-29,2022-01-29 14:00:00,15,primary_54,2230.8,532.5,2337.3734288081937,696.3915544471224,2441.621401746536,713.7457048891563,2405.808914818015,717.3310142961903,2375.1196348914928,657.685143686236,2361.6714483291,713.9830781184676,2277.9,651.9,2544.3,968.7
2022-01-29,2022-01-29 15:00:00,16,primary_54,2234.7,526.5,2278.6411629165245,619.0909508141633,2413.413307624216,678.3327800797097,2400.5589134639736,666.2192834475878,2349.932307790402,612.1332267906839,2358.2177819278795,658.6345234333631,2210.4,573.6,2583.9,964.2
2022-01-29,2022-01-29 16:00:00,17,primary_54,2270.1,517.2,2258.05844960528,556.1243615396695,2346.889570077101,627.8614992313609,2356.950572818268,583.9882324081757,2299.303235508857,556.5568923121774,2298.529443354671,592.8749654480262,2172.9,467.7,2451.0,796.8
2022-01-29,2022-01-29 17:00:00,18,primary_54,2361.6,527.7,2388.9252928322207,541.3292087032091,2398.060747275113,597.0270288864399,2412.1518125394205,556.3492899386496,2384.581297672792,542.1840549660103,2368.1990037256087,584.1408470486163,2278.2,476.4,2397.0,584.7
2022-01-29,2022-01-29 18:00:00,19,primary_54,2367.9,518.1,2413.6854931759685,555.9322864276673,2441.9363364703345,584.75489860011,2442.19932892488,549.5808449737885,2425.915684518512,540.606559787835,2401.16137479754,584.5365961923103,2389.5,542.4,2448.3,586.2
2022-01-29,2022-01-29 19:00:00,20,primary_54,2364.6,528.0,2397.4565783818985,559.9409244154273,2399.1506110741675,571.9253696522678,2410.057980042377,535.2951064885076,2398.9557213920416,534.9654675600038,2386.574160340429,577.824341641798,2382.9,548.7,2426.4,566.7
2022-01-29,2022-01-29 20:00:00,21,primary_54,2278.5,495.0,2392.9709070342183,576.4232128168039,2380.305872574145,559.0928070233732,2383.1529933643637,531.6621503075748,2364.426693551377,536.340171857806,2345.844325282632,565.6501069495049,2357.7,566.7,2376.0,539.4
2022-01-29,2022-01-29 21:00:00,22,primary_54,2233.8,502.8,2343.128349386553,579.4940139509378,2348.6159443595034,553.4543450761892,2332.7802814836077,533.0671400438066,2313.371673255223,536.3964592255423,2293.4371218304063,563.1066955005363,2266.2,543.9,2330.4,551.6999999999999
2022-01-29,2022-01-29 22:00:00,23,primary_54,2136.0,494.1,2204.730572330024,556.2979737735124,2213.826299775497,547.5683640060811,2225.3646531235204,528.6529742379679,2182.7399024666847,531.2908617231542,2152.105611434383,553.7702786454754,2116.8,499.2,2227.2,546.3
2022-01-29,2022-01-29 23:00:00,24,primary_54,2013.0,496.8,2112.7943022674835,543.7743194235373,2064.839867507599,532.3957293678363,2080.30519993293,508.1192996172281,2040.9316259055995,515.1849503989889,2044.1332077048417,534.0880329984785,1981.2,476.7,2127.6,573.0
2022-01-30,2022-01-30 00:00:00,1,primary_54,1938.9,526.8,1966.9294299485432,497.7561163705656,1913.017111350612,491.87844911472655,1915.766534449064,497.2209401487268,1919.7358567568465,497.2268384978262,1924.2689120598573,503.53810292309066,1851.0,496.8,2004.9,590.7
2022-01-30,2022-01-30 01:00:00,2,primary_54,1882.5,539.7,1871.968603074217,498.3834205690489,1847.1853812850047,488.5001627397103,1839.6566523934248,489.3146857837517,1856.828678949197,496.300541366514,1827.660253769851,492.7396275818324,1792.8,511.5,1929.0,606.9
2022-01-30,2022-01-30 02:00:00,3,primary_54,1860.0,576.6,1851.437104438529,492.14995677864977,1806.292373054012,485.028237875317,1787.0813648207695,496.58869298379454,1807.5711435981716,496.50844947165575,1789.427489499741,498.7842709310303,1795.8,544.8,1899.0,635.6999999999999
2022-01-30,2022-01-30 03:00:00,4,primary_54,1834.5,582.6,1808.3993118844328,503.5101551267823,1766.3735358309596,491.1817514567648,1749.384410561657,504.0098510960232,1767.268149537303,501.7730030363799,1760.0974941381974,509.9128427666923,1743.3,532.2,1868.4,633.3
2022-01-30,2022-01-30 04:00:00,5,primary_54,1896.0,598.2,1792.125260028084,520.4658873308708,1758.9254680741035,487.0370506710141,1758.3448199879786,502.29114466099816,1776.845062848153,505.0694270432207,1753.9849424479985,507.1535505019944,1791.0,531.6,1898.1,643.2
2022-01-30,2022-01-30 05:00:00,6,primary_54,1965.3,608.7,1849.9984214264016,526.5445253547484,1817.2603934480333,485.1868088693844,1825.4335502500464,507.2329312296127,1849.03278821864,508.7920207920667,1813.8392238758893,515.2060600126704,1855.8,531.9,1909.2,612.0
2022-01-30,2022-01-30 06:00:00,7,primary_54,1926.6,577.8,1905.48845089348,520.4899699890093,1852.520172589916,476.3251696532586,1861.440531664278,502.5353539935701,1879.4192141099163,504.2778503039492,1874.3736858086047,509.6944198209245,1834.2,500.4,1876.5,554.4
2022-01-30,2022-01-30 07:00:00,8,primary_54,1959.3,568.8,1985.91916762961,541.3123991726105,1959.4725475942305,490.2302693418208,1951.9548253696337,529.7007961579704,1962.522955873551,519.4360029246768,1952.392564383918,528.9647517267053,1943.4,560.1,1908.9,526.8
2022-01-30,2022-01-30 08:00:00,9,primary_54,2199.3,635.7,2211.376696366504,653.3897411591242,2222.7775628011805,625.5672343144223,2213.313510430812,667.2844565500371,2203.131767147374,652.2512742998592,2214.7080565152155,624.8031542144673,2220.9,656.1,2151.6,612.0
2022-01-30,2022-01-30 09:00:00,10,primary_54,2386.5,675.0,2389.515565648336,806.2268137555485,2387.8945435511428,680.1825717803857,2369.880935047939,752.6790656169802,2374.4060047583484,755.6988055245968,2353.484341071629,665.3548462613741,2367.3,657.3,2291.1,596.1
2022-01-30,2022-01-30 10:00:00,11,primary_54,2405.4,648.9,2333.4338941122173,735.7874860119069,2393.1178354032168,663.3324702306445,2398.9340653372005,709.7470755235747,2393.71232628447,730.3697743807506,2356.260933290529,647.5210782560359,2296.2,570.0,2289.9,560.7
2022-01-30,2022-01-30 11:00:00,12,primary_54,2409.2,633.3,2333.325770303172,692.442565976896,2395.247844819829,652.79486634896,2417.439066108297,674.5109686278099,2419.236449451669,705.5592321010698,2366.670973149812,620.2612583647882,2290.2,544.2,2316.0,555.0
2022-01-30,2022-01-30 12:00:00,13,primary_54,2310.0,614.4,2278.758741544187,739.5591178657178,2344.801003592338,665.6050125139841,2336.811968413125,669.689335076235,2355.254389078798,694.862383252968,2306.3082158602083,611.3570964600838,2292.6,537.9,2280.3,536.1
2022-01-30,2022-01-30 13:00:00,14,primary_54,2283.6,600.0,2236.811900447165,741.0656770432454,2303.448160807138,683.6239046647407,2330.817749089421,656.6484961424351,2335.173749905109,695.9684921068207,2292.922190059326,626.149142561454,2309.4,562.5,2225.1,532.2
2022-01-30,2022-01-30 14:00:00,15,primary_54,2276.1,600.6,2218.351918309816,755.1568207376062,2293.1743551836835,685.0911192520415,2322.5708932223542,658.1445348506381,2333.3394247492697,710.0682878573309,2293.654337905211,638.1216578337395,2313.6,598.8,2230.8,532.5
2022-01-30,2022-01-30 15:00:00,16,primary_54,2251.2,604.5,2250.012399269176,728.827493485684,2290.3079606891383,674.1702503690713,2301.9758787711958,641.2000915815528,2325.576696068184,688.4331249141621,2302.349396798167,623.8579418646426,2303.4,562.5,2234.7,526.5
2022-01-30,2022-01-30 16:00:00,17,primary_54,2225.7,556.5,2172.328386575605,629.23123012414,2229.51515434744,622.6311608602688,2234.5061286059577,591.3539381441481,2270.8802085810034,630.1962303651144,2254.5723801629474,574.1747480555413,2325.3,525.9,2270.1,517.2
2022-01-30,2022-01-30 17:00:00,18,primary_54,2291.1,533.7,2246.3072176741284,606.20838187164,2281.006459151124,589.1522305083099,2286.6006622373584,562.052089591082,2321.044651283586,575.102395602644,2349.366401093552,536.4344485702239,2447.7,543.9,2361.6,527.7
2022-01-30,2022-01-30 18:00:00,19,primary_54,2300.4,501.6,2248.2007590058465,580.3985839405733,2302.55910236585,571.8580415107097,2295.525471406172,541.6011806612755,2356.783459729348,555.1234147885585,2338.1684456015787,525.748449910415,2451.6,532.2,2367.9,518.1
2022-01-30,2022-01-30 19:00:00,20,primary_54,2308.2,497.7,2227.490734794936,549.5235832340853,2264.1099099988114,555.2059064792691,2262.258839464041,530.840902249701,2323.6373883560627,540.7377711661643,2320.99288907244,524.4582341449712,2391.9,518.4,2364.6,528.0
2022-01-30,2022-01-30 20:00:00,21,primary_54,2282.4,492.0,2211.24028607478,553.681679523232,2223.322828714556,540.2279406474901,2217.111422219384,537.1591061782945,2265.5963206915912,536.3735739997379,2277.344490924393,521.6829675049845,2345.7,506.1,2278.5,495.0
2022-01-30,2022-01-30 21:00:00,22,primary_54,2225.1,493.5,2217.2686855924467,542.0603657371043,2174.8395209518058,537.1496180555204,2156.6008115106747,530.0833125945894,2201.945571178488,532.8355228951989,2212.0224503322006,536.095365837692,2292.3,502.2,2233.8,502.8
2022-01-30,2022-01-30 22:00:00,23,primary_54,2126.1,510.9,2126.103514442776,539.4649344446522,2071.074772874899,524.2314258771911,2056.6779566152504,526.5729845132485,2077.2694434592486,531.3953410126056,2114.7010251863207,533.9115923172436,2188.8,501.0,2136.0,494.1
2022-01-30,2022-01-30 23:00:00,24,primary_54,2004.9,515.4,1957.057959418751,537.7905544432606,1926.641372729896,509.877062381434,1933.2672873991685,515.5728219463837,1939.2348060486927,521.1951518015453,1975.3167705414016,527.270435648065,2035.8,507.9,2013.0,496.8
2022-01-31,2022-01-31 00:00:00,1,primary_54,1895.1,526.8,1921.598432881132,535.218203695601,1907.12342029656,510.1915503721452,1908.333529156018,521.9236471827833,1914.941822595448,510.45665155405857,1917.133067764625,530.7665635371425,1918.8,514.2,1938.9,526.8
2022-01-31,2022-01-31 01:00:00,2,primary_54,1819.2,544.2,1865.764499681106,532.4134601428996,1833.6925805031624,509.0478168053269,1846.4717439119895,529.1946437148785,1848.7152402975223,509.6633495995508,1852.370147661168,528.3747937879239,1839.6,514.8,1882.5,539.7
2022-01-31,2022-01-31 02:00:00,3,primary_54,1778.1,555.0,1835.1604634999064,553.0314161805503,1794.980338868383,509.78829864355015,1802.357832782342,532.4501961988881,1802.525878417145,511.31725435027454,1817.0469627478649,529.382319085725,1793.1,506.7,1860.0,576.6
2022-01-31,2022-01-31 03:00:00,4,primary_54,1762.2,567.6,1811.2496190294005,560.0771239592506,1789.2800725901784,510.1766387356448,1776.3531867097731,532.2084338502641,1797.991149862597,513.2527215794556,1797.9382800898186,539.4882384998581,1801.8,512.1,1834.5,582.6
2022-01-31,2022-01-31 04:00:00,5,primary_54,1769.7,558.0,1793.1487045505926,551.8041796479722,1805.7968050946683,505.4929625642552,1805.1031825563136,529.6084011881696,1824.770110071192,512.9595959481352,1828.0727449837293,545.2329960217858,1844.4,511.5,1896.0,598.2
2022-01-31,2022-01-31 05:00:00,6,primary_54,1849.8,551.1,1889.7532503877933,574.4380114543168,1905.776801146668,505.04392048325246,1906.6867187444411,539.6586580988745,1920.3069118730764,518.5454310609716,1909.624806989542,549.6682816883053,1956.3,520.8,1965.3,608.7
2022-01-31,2022-01-31 06:00:00,7,primary_54,1946.1,539.1,1994.300188934429,565.6088560508196,2012.7838079618048,503.9499062572432,1989.011712229216,527.863031790292,2013.132381398049,521.1640107764058,1975.020477225287,534.7090736780032,2039.4,503.7,1926.6,577.8
2022-01-31,2022-01-31 07:00:00,8,primary_54,2101.5,624.6,2043.8107419183675,597.7812591700028,2137.9506187239954,527.2989795543548,2120.798807078268,540.8242058383822,2113.5350723970264,550.5525624171662,2073.1437243480245,544.2097704082851,2208.0,562.2,1959.3,568.8
2022-01-31,2022-01-31 08:00:00,9,primary_54,2367.9,820.2,2333.696265624869,797.9749389659303,2433.545921691424,819.1173546229145,2410.957764004392,797.4064307898182,2403.747891941033,798.0681441817501,2325.301984176263,772.9846382017539,2422.5,728.7,2199.3,635.7
