configuration,origin,MSE_P,MSE_Q,MAE_P,MAE_Q,analysis_period,paired_normalized_squared_loss,CRPS_P,CRPS_Q,paired_normalized_CRPS
S48-T60,2022-02-14,9900.187973126624,19429.782150642754,80.48793921686443,105.6322234307516,primary_54,0.31824142592994686,49.99597649156557,66.54024267064504,0.27497392677569177
S48-T60,2022-02-15,3100.696131105604,6842.725906173427,47.27534703544807,62.83517159343872,primary_54,0.10684324125958874,34.924207815192666,40.77701098540079,0.17966941254502744
S48-T60,2022-02-16,6198.302059258895,11917.431533637233,65.67362931315117,95.45823177941598,primary_54,0.19690421245524933,44.63919717730844,68.23930571674175,0.2647212484618455
S48-T60,2022-02-17,8265.095181950906,27050.588813840626,62.72205728535985,110.22025006543477,primary_54,0.36822235021855854,45.29519212721296,81.4702362641037,0.2952176952761853
S48-T60,2022-02-18,14231.158579641226,49501.195524969495,91.92225740360941,175.69480265540207,primary_54,0.6617093361661974,56.54087441321362,119.34666589197488,0.40691491947869735
S48-T60,2022-02-19,12111.213475890816,21818.787386193064,88.56874356250596,109.42328100593647,primary_54,0.37084873997769735,63.28323927700399,83.80137061035488,0.3471323439517002
S48-T60,2022-02-20,4339.668984480914,6085.165844086633,55.26730714581362,72.34331557758388,primary_54,0.11647401176016191,43.98333231090768,46.20595146024457,0.21507261557798207
S48-T60,2022-02-21,15137.453771374507,5960.054139081778,97.21466036720533,70.8239268991607,primary_54,0.2617352133860437,59.84225677344807,43.01575665423926,0.24942939463895947
S48-T60,2022-02-22,4886.529636350709,7476.835022964219,60.08758243791707,62.37477189710409,primary_54,0.13706776126727366,43.251362142758126,38.79899357204322,0.19705026190924524
S48-T60,2022-02-23,12665.18819493337,16754.210572765212,89.47227193156364,93.7190584347788,primary_54,0.3304085245397649,61.34841149864162,66.0237075174844,0.3034128103334059
S48-T60,2022-02-24,31798.16076123029,18224.91195125996,135.24880642410082,118.03074072009709,descriptive_stress_5,0.6038261997837779,108.34195139061616,78.33856273573207,0.4525832194007899
S48-T60,2022-02-25,79477.59933483916,48648.206557729056,241.04572550703008,155.84458318520353,descriptive_stress_5,1.5385429012615488,202.1139254068228,128.97380288337322,0.8069473383933521
S48-T60,2022-02-26,10212.552877325099,525.9171777799525,87.057396909663,17.650321108296566,descriptive_stress_5,0.1434881625088803,63.92317764397726,24.8589111020688,0.22055038327431506
S48-T60,2022-02-27,8153.588390380726,12586.839010338199,52.452754884905964,82.93180754448342,descriptive_stress_5,0.22976116954626674,44.68900953159877,57.475578472797146,0.24143098822911435
S48-T60,2022-02-28,25415.274387693305,19275.913697837077,130.7679100991501,109.77106749842436,descriptive_stress_5,0.5272091237226854,103.83540366109942,83.80131342427138,0.4527337433774466
SNaive-168,2022-01-01,221273.79374999998,87645.9975,443.1375,244.65,primary_54,3.8309124963550127,401.9133142328293,183.22776424653625,1.4452901881305666
SNaive-168,2022-01-02,66347.66625000001,7744.361250000003,241.7875,64.68750000000001,primary_54,0.9731723476965358,214.9778069864525,57.61124682223501,0.6851736932432528
SNaive-168,2022-01-03,148641.12,8328.956250000001,370.55,72.43750000000001,primary_54,2.0948190264835063,329.6994555371771,55.83421344739511,0.980052786930057
SNaive-168,2022-01-04,143954.19,9630.00375,371.175,83.6875,primary_54,2.0435710313969033,331.28749901543785,63.02457146266403,0.9998331501460034
SNaive-168,2022-01-05,110488.44749999997,9448.867500000002,325.09999999999997,78.05000000000003,primary_54,1.5879741726806738,287.38831423282926,61.37136739331229,0.8819185996978879
SNaive-168,2022-01-06,188094.62624999997,28214.22,420.1375,126.2,primary_54,2.818192364621696,380.0336946676119,93.67187353642868,1.1934558121587389
SNaive-168,2022-01-07,413506.37625,120064.44374999999,597.7375,253.13749999999996,primary_54,6.74503360132162,555.2309772763075,199.09068522803213,1.8790582496177057
SNaive-168,2022-01-08,11967.123750000004,954.7575000000003,100.76250000000003,24.450000000000006,primary_54,0.17134510938165268,65.14211858065538,34.959925262951124,0.24570264542127912
SNaive-168,2022-01-09,37654.38000000003,45776.2725,146.07500000000005,146.1,primary_54,0.9441194963522632,86.98586858065539,117.6574419219575,0.4825209988796537
SNaive-168,2022-01-10,51963.757500000014,16687.22625,204.75000000000003,90.5125,primary_54,0.8627642491649381,108.240669305293,76.7876123476646,0.4489448765533265
SNaive-168,2022-01-11,69782.47500000002,17131.32375,252.70000000000005,109.8125,primary_54,1.1086369190141645,131.72246278355388,72.03231497126215,0.4997469120068899
SNaive-168,2022-01-12,162172.68749999997,7249.811250000002,396.125,59.83750000000001,primary_54,2.2681241846564273,244.0748178560176,48.78641045497377,0.7417436647988841
SNaive-168,2022-01-13,276477.21375000005,11753.58375,517.6875000000001,83.8625,primary_54,3.861031990335473,359.5250895951481,60.28383075627827,1.067403034506295
SNaive-168,2022-01-14,281646.8338612968,117878.11130647034,489.2801100519894,246.9492480025377,primary_54,4.935976994417319,340.8852808994576,202.39815500065436,1.32807903587775
SNaive-168,2022-01-15,59359.96439772208,13352.131121592936,211.26193640686998,96.97283631345363,primary_54,0.9314978091921834,124.20154032088932,68.22806799774328,0.4718843740742786
SNaive-168,2022-01-16,21593.61750000002,51256.98,132.35000000000005,165.54999999999998,primary_54,0.7781877739083343,89.76186495746695,121.7135897520157,0.4985754097139956
SNaive-168,2022-01-17,14818.072499999982,8273.655000000004,100.22499999999995,69.825,primary_54,0.27930972473743065,59.0580606096409,57.65195460245646,0.27923306736869846
SNaive-168,2022-01-18,12407.696249999999,4700.317499999998,87.6875,49.724999999999994,primary_54,0.2127849448331183,86.15797002993072,45.50309409587052,0.32336991361544476
SNaive-168,2022-01-19,60595.661250000005,11277.472500000003,228.4375,75.80000000000001,primary_54,0.928613306046733,202.57119466761185,58.24912079857986,0.6542536480236361
SNaive-168,2022-01-20,157982.145,3376.3424999999975,387.27500000000003,49.87499999999998,primary_54,2.1746139901269426,344.8453794502205,42.48745368831175,0.9904539498750705
SNaive-168,2022-01-21,37502.784104479455,18533.92791347088,158.0126144600899,107.97424800253766,primary_54,0.6841214989109887,141.78683907258196,77.63453017341776,0.5381448974381454
SNaive-168,2022-01-22,42628.36234188937,13077.431657662266,169.5932747153,95.97283631345363,primary_54,0.7019731604894115,124.58059911195892,66.56420356669776,0.4692512014655899
SNaive-168,2022-01-23,4862.1900000000005,3122.3662499999996,55.77500000000003,43.38749999999999,primary_54,0.0955077128796622,54.4686584357278,42.11238743503025,0.23347048346122254
SNaive-168,2022-01-24,6874.065000000005,15569.025,72.10000000000004,109.2,primary_54,0.24064412227017984,51.57635771109006,69.44535224897248,0.285410390351596
SNaive-168,2022-01-25,51372.49125,16097.459999999997,207.4125,94.04999999999997,primary_54,0.8491609991138994,101.89121278355384,73.5939425155204,0.4254614508653149
SNaive-168,2022-01-26,45373.63500000002,23242.18875,184.95000000000007,127.1875,primary_54,0.8354503299583971,100.13740843572786,89.90723033368454,0.4563892281076485
SNaive-168,2022-01-27,29826.708749999987,17396.448749999996,159.88749999999996,110.0625,primary_54,0.5692439879380804,74.15760771109007,74.63602253882753,0.3555080039055428
SNaive-168,2022-01-28,10733.658750000004,8594.133750000003,86.96249999999999,81.8625,primary_54,0.22694896706531809,52.58795191398861,57.44598630694349,0.2619361651744269
SNaive-168,2022-01-29,2847.168749999993,7131.731249999998,45.08749999999995,69.8625,primary_54,0.10614118010180375,50.2492743777568,50.89719482447947,0.24159701847281584
SNaive-168,2022-01-30,7073.225416666673,2016.6712499999996,73.87083333333338,36.0875,primary_54,0.11502587104161954,64.62228162413362,38.506493553320304,0.2520656511384457
SNaive-168,2022-01-31,27980.546250000018,7395.011249999997,137.93750000000003,69.76249999999999,primary_54,0.44950744976579976,128.73043379804662,51.06279350708488,0.4463294082351895
SNaive-168,2022-02-01,37341.179999999986,8239.222500000002,178.79999999999995,80.675,primary_54,0.5844551336282653,153.85162945022054,51.37291946216063,0.5124220657221851
SNaive-168,2022-02-02,22813.890000000014,8447.306249999998,136.00000000000009,65.9375,primary_54,0.38939783619987944,123.76277075456842,52.32740194269758,0.43614472730543674
SNaive-168,2022-02-03,12852.978750000018,7904.504999999995,83.81250000000004,83.64999999999996,primary_54,0.2491627177117973,74.64537945022056,54.2099355823058,0.3123346355199197
SNaive-168,2022-02-04,8639.805000000008,6029.700000000002,67.15000000000002,59.00000000000002,primary_54,0.17426977330757368,54.33505336326403,50.521115773976106,0.25141847668376105
SNaive-168,2022-02-05,8530.26375,1404.157500000001,77.91250000000001,32.45,primary_54,0.12898753132729487,50.54547002993067,39.02495738631196,0.21653643966209274
SNaive-168,2022-02-06,2416.3991666666666,2418.6037500000007,35.23333333333337,44.76250000000001,primary_54,0.05567296181132476,57.59184684152489,41.96764896423705,0.24128862465196277
SNaive-168,2022-02-07,15739.976249999978,10377.292499999998,91.88749999999993,80.92499999999997,primary_54,0.3117312412242711,96.32916568210447,57.24085424476931,0.37539593236848406
SNaive-168,2022-02-08,85222.28249999999,25609.458750000005,271.34999999999997,123.71250000000002,primary_54,1.3983150765221826,240.0790751023945,87.62889782252512,0.8158528037709082
SNaive-168,2022-02-09,116495.02874999995,39493.5825,324.81249999999994,164.27499999999998,primary_54,1.9539148936226955,284.64836858065524,111.05814629883344,0.9828932183819317
SNaive-168,2022-02-10,68423.26500000003,9630.5475,247.97500000000005,84.275,primary_54,1.0191820242327085,217.32065118935105,59.57780198702977,0.6955535505418602
SNaive-168,2022-02-11,99134.64750000002,21010.45500000001,291.125,107.37500000000004,primary_54,1.543457329233841,262.1438395951481,73.48467243303055,0.8425361119191358
SNaive-168,2022-02-12,71416.5375,2044.4662500000002,244.57500000000005,32.91250000000001,primary_54,0.987950314675586,213.9214664067423,39.29187547387681,0.6425631583528679
SNaive-168,2022-02-13,12271.147500000006,1498.0650000000007,90.97499999999998,32.45000000000001,primary_54,0.1806127192969458,90.51548814587268,36.6420317810012,0.3154371749553422
SNaive-168,2022-02-14,26169.166666666646,38615.534999999996,113.76666666666665,146.39999999999998,primary_54,0.7205495087197439,82.56992655166982,112.39410973033608,0.4595693997173377
SNaive-168,2022-02-15,47966.23124999998,66599.73,196.48749999999995,216.72500000000002,primary_54,1.28114004194259,98.00208234877122,160.96051004187078,0.6054280764976048
SNaive-168,2022-02-16,88501.46999999999,68872.70625,247.6,204.0625,primary_54,1.8524239238937943,138.11394829080027,155.6592232322599,0.6983483560625802
SNaive-168,2022-02-17,20215.70250000001,12796.173750000002,123.57500000000003,90.36250000000003,primary_54,0.3953366172773901,68.52364031978574,64.9458606271251,0.31975255355687593
SNaive-168,2022-02-18,56128.56375000002,88646.58375,200.13750000000005,240.81250000000003,primary_54,1.6005911989318333,107.86757147920612,182.54018920549424,0.6780722913262138
SNaive-168,2022-02-19,43103.784166666665,42552.19875,172.20833333333334,153.5625,primary_54,0.9875005871321045,98.31630336326404,116.16621656360992,0.5087818375051414
SNaive-168,2022-02-20,16106.966250000003,1129.78125,116.53750000000002,28.9375,primary_54,0.2291492497539013,109.00579611688724,35.41976001359783,0.36092817015895345
SNaive-168,2022-02-21,31400.80041666665,11606.192916666665,161.8458333333333,80.72916666666667,primary_54,0.535768155540306,141.35135771109012,57.930811995608416,0.4941390413482897
SNaive-168,2022-02-22,44594.51999999996,6791.332500000003,195.1249999999999,68.12500000000001,primary_54,0.6691199012152437,172.36820553717703,49.05183370692331,0.5555906396354782
SNaive-168,2022-02-23,78793.47374999999,18715.571250000005,236.38749999999996,114.6375,primary_54,1.245849624669807,208.51847727630752,77.90968342890054,0.7125188369258239
SNaive-168,2022-02-24,45536.94,86177.89875000001,155.25,243.11250000000004,descriptive_stress_5,1.4335669155591282,152.13595916036547,184.2775124495062,0.7971313082169134
SNaive-168,2022-02-25,298753.95375,81708.4875,480.1625000000001,200.42499999999998,descriptive_stress_5,4.825524466432867,443.5141294502205,155.25472378171375,1.4927580811480603
SNaive-168,2022-02-26,250392.07416666663,24675.48375,489.75833333333327,123.71249999999999,descriptive_stress_5,3.629600196801694,446.9228251023944,85.66008012729537,1.3502089382476612
SNaive-168,2022-02-27,105983.90624999999,11029.590000000002,287.28749999999997,80.175,descriptive_stress_5,1.541847919891686,268.5321548125394,60.98686736503934,0.831978841404524
SNaive-168,2022-02-28,158237.21625,26282.335416666665,354.4375,129.02083333333334,descriptive_stress_5,2.394956980467381,327.477535247322,92.34991084330022,1.0537184354307678
SNaive-24,2022-01-01,372616.57125,117099.33000000002,554.3375,250.80000000000004,primary_54,6.162387437813631,460.1319401780086,176.29851679681363,1.5818199615228732
SNaive-24,2022-01-02,25470.742499999993,3749.9925,142.92499999999995,44.875,primary_54,0.38095546831749777,94.39498365626972,51.38906147979518,0.35762667530237763
SNaive-24,2022-01-03,23457.277500000007,64304.5875,119.52500000000002,175.35000000000002,primary_54,0.9270040409069897,88.16889669974796,132.32483461527696,0.5175153768158549
SNaive-24,2022-01-04,22217.024999999983,15957.42375,125.74999999999994,104.96249999999999,primary_54,0.4524117556686761,84.18855249684938,79.44748539283866,0.3920983927200136
SNaive-24,2022-01-05,8769.236249999994,10520.313749999996,73.66249999999997,70.8625,primary_54,0.21854421288536724,60.659023511342106,55.33127162472268,0.278352722621949
SNaive-24,2022-01-06,15687.41625,17311.18125000001,103.68749999999996,96.73750000000003,primary_54,0.3766713644449643,72.92070829395084,69.72710495805605,0.3416060646236686
SNaive-24,2022-01-07,98246.00249999996,123315.40499999998,246.29999999999995,239.07500000000002,primary_54,2.500071267332391,176.14670467076243,173.09961166496123,0.8353363281872981
SNaive-24,2022-01-08,12333.558750000006,1020.67875,99.2625,26.08749999999999,primary_54,0.17693908320247673,70.23846191713926,42.66016655225895,0.27572835677931834
SNaive-24,2022-01-09,53380.11375,71380.2075,184.16250000000002,192.80000000000004,primary_54,1.3998298221439653,125.28601626496534,142.1205832189256,0.6354855565487991
SNaive-24,2022-01-10,16942.11000000001,19675.811250000002,110.50000000000004,107.1375,primary_54,0.41607755834020305,81.17623365626977,89.54259408849082,0.40621922036503605
SNaive-24,2022-01-11,32840.94749999998,22209.04875,158.67499999999995,129.26250000000002,primary_54,0.6556925589531019,105.47623365626966,95.89454043818826,0.4833193475501626
SNaive-24,2022-01-12,23278.15124999999,8834.448749999998,141.73749999999998,70.88749999999999,primary_54,0.39936004406429,91.51654162728414,57.94684979561642,0.36439954373954786
SNaive-24,2022-01-13,13687.184999999998,1809.9337499999992,100.49999999999999,31.21249999999998,primary_54,0.20277074447778357,68.26119742438559,42.96623539283864,0.2712453321594771
SNaive-24,2022-01-14,81733.679267288,23040.788790218037,245.7073899480106,122.66174800253766,primary_54,1.326679372166554,176.74052904438085,89.86419009080781,0.6557770724337917
SNaive-24,2022-01-15,158718.6411488037,87568.02092251653,314.53791274865773,251.7845843159913,primary_54,2.981764967134347,247.6522538434781,168.37599626148258,1.0112655251261926
SNaive-24,2022-01-16,34944.182571347825,11828.777731591144,145.0557747153,90.89783631345362,primary_54,0.5859330833622147,100.7473539909962,66.7656876013461,0.4076256575849736
SNaive-24,2022-01-17,74864.88,89807.54625,224.57500000000002,220.1875,primary_54,1.865696453596322,153.041451047574,159.16487669718643,0.7448486157082019
SNaive-24,2022-01-18,12263.081250000001,11198.703749999999,99.1125,93.16249999999998,primary_54,0.27235304414837047,70.60050901858847,68.92352859643265,0.33381561397429005
SNaive-24,2022-01-19,10922.658750000008,15521.366249999997,88.7375,101.58749999999998,primary_54,0.2951022427559422,64.29561771424066,71.54599276171861,0.32310312413980463
SNaive-24,2022-01-20,14271.026250000008,11749.983749999998,90.46249999999999,64.66250000000001,primary_54,0.30480570802094015,66.37659597511022,56.3623404653024,0.2954852256065308
SNaive-24,2022-01-21,4138.136250000003,7274.3062500000015,52.18750000000001,67.81250000000001,primary_54,0.12499998913250338,50.33284597511028,54.40484536709344,0.24944667676815654
SNaive-24,2022-01-22,28628.456249999992,31433.471250000002,136.6625,124.43750000000001,primary_54,0.6859010210037182,89.62985684467549,81.88326437834588,0.41156787046201937
SNaive-24,2022-01-23,5375.103750000003,2005.26375,59.83750000000001,39.612500000000004,primary_54,0.09188695036945141,53.64226626496537,44.17022090008501,0.2357959665507697
SNaive-24,2022-01-24,65288.962500000016,46335.345,215.25,137.22500000000002,primary_54,1.324209244717464,144.283298873661,108.06460495805602,0.6108563930130357
SNaive-24,2022-01-25,42774.63749999999,24180.131249999995,188.69999999999996,131.83749999999998,primary_54,0.8090820541363583,127.2162698881537,95.74857234936036,0.5396147780557419
SNaive-24,2022-01-26,13500.742499999986,9624.7425,107.04999999999995,89.80000000000001,primary_54,0.27423599641579216,70.33873365626965,65.4177536247389,0.3255059777814392
SNaive-24,2022-01-27,16572.06000000001,14626.93125,112.27500000000005,100.9875,primary_54,0.36325380845318456,83.05684959829868,71.33961562876054,0.37151003778404856
SNaive-24,2022-01-28,12573.88125,7326.633749999996,84.5625,67.68749999999999,primary_54,0.23990590792827268,64.67378800409574,54.35237669718646,0.2866776313791892
SNaive-24,2022-01-29,39616.938749999994,55316.71875,159.31249999999997,161.73749999999998,primary_54,1.0610698090198838,107.52079887366097,106.76632597254876,0.5122986732637022
SNaive-24,2022-01-30,3014.800416666665,2693.7787499999977,46.47083333333333,43.987499999999976,primary_54,0.06639429871536004,46.245527134530526,49.52703940786077,0.22818967950473973
SNaive-24,2022-01-31,17323.51166666667,27355.4025,117.39166666666667,131.175,primary_54,0.4939639456763981,79.18194017800884,95.9980288710995,0.4150717887577028
SNaive-24,2022-02-01,22567.40625000001,13171.162499999999,143.56250000000003,103.97499999999998,primary_54,0.4307823368027122,90.94072640989292,77.9797547873833,0.40648814414343815
SNaive-24,2022-02-02,10097.534999999998,8491.00875,89.82499999999997,71.3875,primary_54,0.21734505746319588,62.66536409105223,57.66197814646183,0.28864862314859685
SNaive-24,2022-02-03,10981.271249999996,11570.069999999998,83.41249999999998,70.75,primary_54,0.25848464615618133,63.00648727945812,61.86952129191875,0.2986918123356741
SNaive-24,2022-02-04,7344.8475000000135,7816.676250000001,60.10000000000007,66.9375,primary_54,0.17362665164057486,53.128045250472674,59.650391962936375,0.26813901608412893
SNaive-24,2022-02-05,32693.3925,69251.46375000001,148.44999999999996,190.88750000000002,primary_54,1.0991086855628849,100.90911409105236,124.7930469870415,0.5343042171618377
SNaive-24,2022-02-06,9264.360000000002,4185.824999999998,83.7,55.79999999999998,primary_54,0.16528176666902866,64.81808148235666,54.19918162657783,0.2867200592063108
SNaive-24,2022-02-07,11399.726249999998,28988.493749999998,88.08749999999999,116.68749999999999,primary_54,0.42908493074263365,63.20748365626965,90.93335495805604,0.3624530121814657
SNaive-24,2022-02-08,9643.612500000008,5194.226250000001,69.17500000000003,42.51250000000001,primary_54,0.1799733755303607,56.991088728733416,45.97882597254877,0.24845181112124204
SNaive-24,2022-02-09,22723.593750000015,23698.2075,107.1375,110.07499999999999,primary_54,0.5325751277950089,77.9691684388784,76.02610858124443,0.368458237244129
SNaive-24,2022-02-10,30377.00249999999,26914.694999999996,126.10000000000001,124.22500000000001,primary_54,0.6668301457022365,89.95340756931319,89.37402524791109,0.4287090032970024
SNaive-24,2022-02-11,9330.817500000005,10179.146250000005,78.725,75.41250000000001,primary_54,0.22293038583738356,60.53927713453058,57.87758288612165,0.28358121733677505
SNaive-24,2022-02-12,37067.73750000001,34628.317500000005,150.375,129.525,primary_54,0.83060958851827,99.12759235192186,84.95898901602705,0.4429930729459059
SNaive-24,2022-02-13,10209.847500000002,4063.376250000001,90.87500000000004,50.037500000000016,primary_54,0.17694561959175686,64.49942206206684,52.52302887109951,0.28224322769375115
SNaive-24,2022-02-14,60816.75291666665,97350.44625,203.35416666666663,230.61249999999998,primary_54,1.7465869636256952,138.417085105545,170.95645278414295,0.7324218311821542
SNaive-24,2022-02-15,8437.072916666666,3554.9962500000024,77.75416666666669,49.81250000000002,primary_54,0.14808866835794254,62.62251988815376,51.75980423341838,0.27569496125943843
SNaive-24,2022-02-16,10501.612499999997,20250.52875,87.67499999999995,119.9375,primary_54,0.334169467424398,64.60992930844361,79.52339118994007,0.34127903512136026
SNaive-24,2022-02-17,18124.109999999997,30449.15250000001,101.84999999999998,136.35,primary_54,0.5341150490438688,73.32034597511029,91.3085073834527,0.3896040909722335
SNaive-24,2022-02-18,8306.268750000003,47148.00375000001,63.08750000000003,179.68750000000003,primary_54,0.5590715397810404,57.55195829395087,126.64965930588214,0.425437902238536
SNaive-24,2022-02-19,54513.28541666667,79325.28000000001,171.22916666666666,206.22500000000002,primary_54,1.4904258377110609,131.1519582939509,140.72187514391695,0.6477176604313021
SNaive-24,2022-02-20,50844.74291666665,26943.311250000002,171.3458333333333,112.6875,primary_54,0.9446964477105069,123.17931336641456,80.85625018878902,0.49669910408948437
SNaive-24,2022-02-21,49539.573749999974,56431.405416666676,189.01249999999996,176.22083333333333,primary_54,1.2062006542721162,123.55802713453056,128.37909771167924,0.6010866616634836
SNaive-24,2022-02-22,10182.442499999996,13883.64666666667,85.99999999999996,92.94166666666668,primary_54,0.2695563840044619,65.50974814902331,73.59485858124441,0.33072280164002
SNaive-24,2022-02-23,13685.546250000009,18665.29500000001,95.88750000000005,100.57500000000005,primary_54,0.3623421619349148,67.52922278670448,68.71061945080965,0.32535445249483386
SNaive-24,2022-02-24,45816.99375,43960.237499999996,181.6875,145.92499999999998,descriptive_stress_5,1.0376306096684822,127.99136046786388,107.69503974066474,0.5676265949506129
SNaive-24,2022-02-25,114210.95249999997,68373.615,302.37499999999994,192.95000000000002,descriptive_stress_5,2.1963852119203726,224.73900539540003,129.14547395925896,0.8662386302467424
SNaive-24,2022-02-26,48462.727500000015,59213.793750000004,172.625,161.8875,descriptive_stress_5,1.2179406636057926,126.14398727945812,122.66570258528223,0.5953893947742432
SNaive-24,2022-02-27,7700.722499999999,4373.557499999999,56.99999999999997,40.25000000000001,descriptive_stress_5,0.14585233936516492,52.89652351134213,49.44929698704155,0.24534032508319553
SNaive-24,2022-02-28,13529.576249999991,13709.265000000001,83.71249999999998,77.875,descriptive_stress_5,0.31330103182891056,63.44951264177691,67.22157959573718,0.3114906276075465
