statistic,p_value,n,mean_difference,standard_error,ci_low,ci_high,hac_lag,status,target,loss,model_a,model_b,p_holm,better_model
-4.380449803054619,5.027183251323709e-05,59,-60326.971144664385,13771.866784684209,-87894.35767688579,-32759.584612442974,3,ok,P_Power,SE,mutual_lags_LGBM_0,seasonal_naive_lag168,0.0043736494286516275,mutual_lags_LGBM_0
-3.3319121879794857,0.0015054398077922442,59,-16985.282895207645,5097.758265204384,-27189.554744613146,-6781.0110458021445,3,ok,P_Power,SE,mutual_lags_LGBM_0,seasonal_naive_lag24,0.10688622635324935,
-3.327702489873444,0.0015246327296356554,59,-4857.447050838286,1459.699917772102,-7779.353897848065,-1935.540203828506,3,ok,P_Power,SE,mutual_lags_LGBM_1,mutual_lags_LGBM_2,0.10688622635324935,
-1.8669902799209324,0.0669598187955096,59,-2345.860676471301,1256.493245680234,-4861.00517505982,169.28382211721873,3,ok,P_Power,SE,mutual_lags_LGBM_1,own_lags_LGBM_0,1.0,
-2.1897742670687577,0.032576421544723504,59,-2278.2223490223682,1040.3914153544272,-4360.792035491933,-195.65266255280358,3,ok,P_Power,SE,mutual_lags_LGBM_1,own_lags_LGBM_1,1.0,
-2.3638985455664447,0.0214541513472886,59,-2471.6223397819667,1045.5703965881112,-4564.558883537056,-378.6857960268767,3,ok,P_Power,SE,mutual_lags_LGBM_1,own_lags_LGBM_2,1.0,
-4.473183190694844,3.6475735357066024e-05,59,-62464.24232552431,13964.159226803633,-90416.54400120515,-34511.94064984347,3,ok,P_Power,SE,mutual_lags_LGBM_1,seasonal_naive_lag168,0.003319291917493008,mutual_lags_LGBM_1
-3.8343610632857104,0.0003125555482231026,59,-19122.554076067565,4987.1552940507945,-29105.430024316513,-9139.678127818615,3,ok,P_Power,SE,mutual_lags_LGBM_1,seasonal_naive_lag24,0.025942110502517518,mutual_lags_LGBM_1
1.5159667376460888,0.13495931402036324,59,2511.5863743669856,1656.7555949590565,-804.7702670179997,5827.943015751971,3,ok,P_Power,SE,mutual_lags_LGBM_2,own_lags_LGBM_0,1.0,
1.4000425010475772,0.16682719299157342,59,2579.2247018159173,1842.2474316929815,-1108.4341923255797,6266.883595957414,3,ok,P_Power,SE,mutual_lags_LGBM_2,own_lags_LGBM_1,1.0,
1.9398795926723544,0.05726211944430071,59,2385.8247110563193,1229.8828855504564,-76.05336440102292,4847.7027865136615,3,ok,P_Power,SE,mutual_lags_LGBM_2,own_lags_LGBM_2,1.0,
-4.443915652465383,4.037431062595504e-05,59,-57606.79527468603,12963.07125962823,-83555.20166330447,-31658.3888860676,3,ok,P_Power,SE,mutual_lags_LGBM_2,seasonal_naive_lag168,0.0036336879563359536,mutual_lags_LGBM_2
-2.8878852705115667,0.005442917708131139,59,-14265.107025229281,4939.637724147652,-24152.866222999015,-4377.347827459545,3,ok,P_Power,SE,mutual_lags_LGBM_2,seasonal_naive_lag24,0.35923256873665516,
0.05686588671501332,0.9548474828533393,59,67.63832744893233,1189.435905359319,-2313.2763205789342,2448.5529754767986,3,ok,P_Power,SE,own_lags_LGBM_0,own_lags_LGBM_1,1.0,
-0.07407794338286396,0.9412032631680445,59,-125.76166331066602,1697.6937745244932,-3524.064974500863,3272.5416478795314,3,ok,P_Power,SE,own_lags_LGBM_0,own_lags_LGBM_2,1.0,
